Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0025739-T01-IM6	25	0.64	31.02	124.08%	4.934	77.056%	1.21866	0.548
P-0025741-T01-IM6	3	0.335	5.396	179.867%	1.633	94.281%	2.90849	0.291
P-0025762-T01-IM6	2	0.262	3.743	187.15%	1.365	96.52%	3.07701	0.222
P-0025764-T01-IM6	4	0.286	7.207	180.175%	1.92	96.0%	2.75765	0.209
P-0025777-T01-IM6	2	0.138	3.884	194.2%	1.404	99.278%	3.54892	0.055
P-0025833-T01-IM6	2	0.226	3.778	188.9%	1.378	97.439%	3.68042	0.176
P-0025836-T01-IM6	1	0.047	1.984	198.4%	1.007	100.7%	4.81855	-0.017
P-0025838-T01-IM6	4	0.425	6.783	169.575%	1.815	90.75%	2.46472	0.384
P-0025852-T01-IM6	2	0.194	3.752	187.6%	1.399	98.924%	3.19149	0.146
P-0025860-T01-IM6	18	0.583	22.679	125.994%	3.637	81.326%	1.31512	0.454
P-0025872-T01-IM6	11	0.625	12.842	116.745%	2.824	78.324%	1.49944	0.572
P-0025916-T01-IM6	4	0.221	7.202	180.05%	2.005	100.25%	3.07897	0.147
P-0025917-T02-IM6	25	0.416	37.511	150.044%	5.901	92.158%	1.72705	0.208
P-0025918-T01-IM6	52	0.724	47.834	91.988%	7.235	68.983%	0.7302	0.601
P-0025927-T01-IM6	4	0.612	5.788	144.7%	1.614	80.7%	1.34884	0.595
P-0025928-T01-IM6	3	0.394	5.074	169.133%	1.592	91.914%	2.61218	0.358
P-0025930-T03-IM6	5	0.381	8.653	173.06%	2.068	92.484%	2.50268	0.315
P-0025931-T01-IM6	12	0.434	18.499	154.158%	3.826	90.18%	1.96848	0.339
P-0025936-T01-IM6	10	0.378	16.918	169.18%	3.213	92.751%	2.42915	0.253
P-0025941-T02-IM6	4	0.265	7.242	181.05%	1.938	96.9%	3.19768	0.185
P-0025956-T01-IM6	5	0.337	8.695	173.9%	2.109	94.317%	2.5234	0.257
P-0025984-T01-IM6	16	0.592	19.308	120.675%	3.603	80.566%	1.44661	0.501
P-0026019-T01-IM6	7	0.319	12.171	173.871%	2.519	95.209%	2.35223	0.194
P-0026022-T01-IM6	4	0.445	6.39	159.75%	1.791	89.55%	1.62405	0.404
P-0026029-T01-IM6	15	0.451	21.578	143.853%	3.729	90.442%	1.60912	0.302
P-0026033-T01-IM6	2	0.189	3.759	187.95%	1.401	99.066%	2.8217	0.14
P-0026042-T01-IM6	2	0.055	3.946	197.3%	1.437	101.611%	4.4252	-0.037
P-0026043-T01-IM6	61	0.734	55.637	91.208%	9.539	68.31%	0.76197	0.657
P-0026045-T01-IM6	1	0.018	1.994	199.4%	1.012	101.2%	5.77329	-0.052
P-0026050-T04-IM6	11	0.496	17.153	155.936%	3.131	86.838%	1.94031	0.406
P-0026059-T01-IM6	7	0.388	11.991	171.3%	2.769	92.3%	2.03271	0.32
P-0026080-T01-IM6	1	0.066	1.977	197.7%	1.004	100.4%	4.47763	0.007
P-0026108-T01-IM6	4	0.278	6.993	174.825%	1.952	97.6%	2.91762	0.213
P-0026115-T01-IM6	3	0.298	5.301	176.7%	1.661	95.898%	3.55871	0.248
P-0026120-T01-IM6	11	0.519	15.915	144.682%	2.836	85.509%	1.71913	0.418
P-0026136-T01-IM6	11	0.577	14.825	134.773%	3.559	81.649%	1.39747	0.535
P-0026138-T01-IM6	2	0.263	3.742	187.1%	1.365	96.52%	3.46479	0.223
P-0026140-T01-IM6	15	0.68	19.971	133.14%	4.088	75.912%	1.22572	0.662
P-0026141-T02-IM6	5	0.452	8.108	162.16%	1.996	89.264%	1.93905	0.401
P-0026161-T01-IM6	12	0.409	18.675	155.625%	3.428	91.617%	2.06788	0.27
P-0026168-T01-IM6	11	0.424	17.319	157.445%	3.015	90.906%	2.14628	0.282
P-0026187-T01-IM6	55	0.851	42.769	77.762%	5.847	53.155%	0.53485	0.796
P-0026206-T01-IM6	4	0.402	7.058	176.45%	1.844	92.2%	2.27223	0.37
P-0026255-T01-IM6	3	0.51	5.308	176.933%	2.717	90.567%	2.15987	0.523
P-0026262-T02-IM6	10	0.625	13.518	135.18%	3.215	80.375%	1.34538	0.607
P-0026276-T01-IM6	2	0.127	3.876	193.8%	1.413	99.914%	3.60459	0.052
P-0026289-T01-IM6	12	0.273	21.008	175.067%	4.738	96.714%	2.2748	0.147
P-0026292-T01-IM6	2	0.118	3.901	195.05%	1.41	99.702%	3.90175	0.026
P-0026293-T01-IM6	6	0.475	9.678	161.3%	2.162	88.263%	1.81694	0.421
P-0026308-T01-IM6	2	0.115	3.904	195.2%	1.411	99.773%	3.97684	0.022
P-0026323-T01-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66306	-0.007
P-0026332-T01-IM6	5	0.419	8.518	170.36%	2.035	91.008%	2.36169	0.366
P-0026363-T01-IM6	2	0.411	3.597	179.85%	1.311	92.702%	2.42078	0.407
P-0026370-T02-IM6	7	0.313	12.32	176.0%	2.52	95.247%	2.36231	0.18
P-0026371-T02-IM6	4	0.129	7.693	192.325%	2.012	100.6%	3.66005	-0.016
P-0026376-T01-IM6	6	0.324	10.578	176.3%	2.676	94.611%	2.49934	0.247
P-0026426-T01-IM6	5	0.415	8.26	165.2%	2.034	90.963%	2.41192	0.357
P-0026445-T02-IM6	4	0.277	7.352	183.8%	1.922	96.1%	2.55566	0.191
P-0026525-T01-IM6	5	0.288	8.823	176.46%	2.561	96.797%	3.00746	0.229
P-0026530-T03-IM6	3	0.195	5.663	188.767%	1.706	98.496%	3.15914	0.111
P-0026536-T01-IM6	24	0.725	26.723	111.346%	5.11	69.538%	1.07786	0.685
P-0026569-T02-IM6	1	0.154	1.947	194.7%	0.988	98.8%	3.62334	0.117
P-0026589-T02-IM6	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0026599-T02-IM6	5	0.383	8.515	170.3%	2.065	92.35%	2.3225	0.316
P-0026616-T01-IM6	5	0.428	8.585	171.7%	2.406	90.938%	2.4368	0.396
P-0026624-T01-IM6	8	0.562	12.346	154.325%	2.38	84.146%	1.57019	0.53
P-0026680-T01-IM6	4	0.182	7.479	186.975%	1.998	99.9%	3.45358	0.081
P-0026688-T01-IM6	11	0.516	16.895	153.591%	3.549	86.076%	1.76112	0.462
P-0026689-T01-IM6	11	0.753	13.381	121.645%	3.167	69.11%	1.09316	0.742
P-0026691-T01-IM6	2	0.242	3.763	188.15%	1.372	97.015%	3.26691	0.196
P-0026693-T01-IM6	4	0.709	5.436	135.9%	1.501	75.05%	1.1824	0.706
P-0026695-T01-IM6	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0026697-T01-IM6	11	0.577	15.951	145.009%	3.212	82.933%	1.5144	0.539
P-0026701-T01-IM6	7	0.365	12.56	179.429%	3.09	93.167%	2.55163	0.304
P-0026708-T01-IM6	9	0.341	15.569	172.989%	3.127	94.283%	2.13218	0.219
P-0026722-T01-IM6	2	0.524	3.486	174.3%	1.267	89.59%	2.06307	0.549
P-0026777-T02-IM6	1	0.004	1.999	199.9%	1.014	101.4%	7.19569	-0.069
P-0026778-T01-IM6	17	0.603	22.813	134.194%	3.484	79.928%	1.24075	0.495
P-0026786-T01-IM6	1	0.039	1.982	198.2%	1.017	101.7%	4.72683	-0.008
P-0026792-T01-IM6	21	0.577	28.071	133.671%	4.398	81.669%	1.36711	0.455
P-0026821-T05-IM6	2	0.28	3.642	182.1%	1.359	96.096%	2.43685	0.243
P-0026853-T01-IM6	6	0.374	10.17	169.5%	2.273	92.795%	2.5002	0.289
P-0026883-T01-IM6	3	0.433	4.983	166.1%	1.563	90.24%	2.02949	0.402
P-0026932-T01-IM6	6	0.322	10.884	181.4%	2.678	94.682%	2.50073	0.244
P-0026954-T01-IM6	4	0.327	7.223	180.575%	1.891	94.55%	2.67843	0.262
P-0026961-T01-IM6	9	0.435	14.728	163.644%	2.987	90.061%	2.02351	0.349
P-0026968-T01-IM6	5	0.304	8.821	176.42%	2.138	95.614%	2.79184	0.216
P-0026974-T01-IM6	3	0.168	5.749	191.633%	1.713	98.9%	3.47388	0.062
P-0026987-T01-IM6	7	0.387	11.924	170.343%	2.44	92.223%	2.30228	0.288
P-0026989-T03-IM6	4	0.378	7.113	177.825%	1.859	92.95%	2.38287	0.336
P-0026997-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0027018-T01-IM6	9	0.352	15.64	173.778%	3.115	93.921%	2.28973	0.237
P-0027071-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0027087-T04-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0027088-T01-IM6	2	0.248	3.757	187.85%	1.37	96.874%	3.30788	0.203
P-0027090-T01-IM6	5	0.263	9.146	182.92%	2.552	96.457%	2.64312	0.183
P-0027092-T01-IM6	2	0.098	3.874	193.7%	1.442	101.965%	4.05433	0.038
P-0027093-T01-IM6	17	0.517	24.239	142.582%	4.106	85.616%	1.58705	0.396
P-0027131-T01-IM6	4	0.171	7.593	189.825%	1.987	99.35%	3.23243	0.044
P-0027133-T01-IM6	15	0.563	21.076	140.507%	3.614	82.911%	1.46144	0.474
P-0027142-T01-IM6	4	0.276	7.342	183.55%	1.923	96.15%	2.70924	0.192
P-0027187-T01-IM6	7	0.477	10.848	154.971%	2.645	88.167%	1.69926	0.43
P-0027192-T01-IM6	4	0.26	7.255	181.375%	1.941	97.05%	2.54585	0.179
P-0027196-T01-IM6	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0027199-T01-IM6	7	0.49	10.416	148.8%	2.308	87.234%	1.81218	0.425
P-0027244-T01-IM6	13	0.485	18.636	143.354%	3.396	87.684%	1.73694	0.369
P-0027249-T01-IM6	2	0.248	3.756	187.8%	1.37	96.874%	3.29382	0.204
P-0027251-T01-IM6	3	0.429	4.993	166.433%	1.566	90.413%	2.46919	0.397
P-0027257-T01-IM6	4	0.18	7.578	189.45%	1.98	99.0%	3.01372	0.054
P-0027304-T01-IM6	2	0.119	3.848	192.4%	1.433	101.328%	3.91773	0.061
P-0027343-T01-IM6	13	0.526	19.356	148.892%	4.261	85.22%	1.58226	0.473
P-0027347-T01-IM6	12	0.526	17.122	142.683%	4.196	85.65%	1.82284	0.484
P-0027351-T01-IM6	4	0.295	7.156	178.9%	1.915	95.75%	3.11317	0.222
P-0027353-T01-IM6	4	0.24	7.132	178.3%	1.987	99.35%	2.50757	0.169
P-0027407-T01-IM6	5	0.239	9.316	186.32%	2.571	97.175%	2.83221	0.147
P-0027419-T03-IM6	6	0.701	8.008	133.467%	2.112	74.67%	1.24676	0.692
P-0027424-T01-IM6	2	0.287	3.758	187.9%	1.359	96.096%	2.80838	0.261
P-0027434-T01-IM6	4	0.339	7.194	179.85%	1.884	94.2%	2.3063	0.279
P-0027442-T01-IM6	8	0.419	13.031	162.888%	2.872	90.821%	2.19669	0.342
P-0027492-T01-IM6	11	0.64	15.025	136.591%	3.029	78.208%	1.38447	0.607
P-0027493-T01-IM6	4	0.215	7.496	187.4%	1.959	97.95%	3.29058	0.104
P-0027507-T01-IM6	8	0.314	13.959	174.487%	2.698	95.389%	2.2659	0.162
P-0027528-T01-IM6	8	0.27	14.258	178.225%	3.063	96.861%	2.66825	0.132
P-0027531-T01-IM6	3	0.205	5.519	183.967%	1.726	99.651%	3.05046	0.142
P-0027540-T01-IM6	10	0.395	16.808	168.08%	3.44	91.938%	1.98753	0.298
P-0027541-T01-IM6	1	0.045	1.98	198.0%	1.015	101.5%	4.58865	-0.001
P-0027554-T01-IM6	9	0.713	11.82	131.333%	3.24	74.331%	1.19907	0.708
P-0027576-T01-IM6	4	0.44	6.953	173.825%	1.818	90.9%	2.08152	0.422
P-0027600-T01-IM6	3	0.059	5.912	197.067%	1.76	101.614%	4.33411	-0.097
P-0027630-T01-IM6	3	0.242	5.431	181.033%	1.7	98.15%	2.60486	0.185
P-0027633-T01-IM6	29	0.73	30.173	104.045%	4.379	68.388%	0.95371	0.637
P-0027639-T01-IM6	26	0.55	32.95	126.731%	5.904	83.495%	1.21389	0.434
P-0027654-T01-IM6	34	0.776	30.568	89.906%	4.546	63.042%	0.70064	0.695
P-0027657-T01-IM6	1	0.052	1.982	198.2%	1.006	100.6%	4.71382	-0.01
P-0027664-T01-IM6	5	0.216	9.276	185.52%	2.199	98.342%	2.74675	0.085
P-0027667-T01-IM6	5	0.434	7.806	156.12%	2.021	90.382%	1.85173	0.381
P-0027673-T01-IM6	16	0.293	26.22	163.875%	4.036	100.9%	2.15802	0.033
P-0027677-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0027684-T01-IM6	5	0.25	9.164	183.28%	2.174	97.224%	2.84443	0.132
P-0027685-T01-IM6	3	0.271	5.364	178.8%	1.68	96.995%	2.79673	0.217
P-0027709-T01-IM6	29	0.679	32.668	112.648%	5.142	73.457%	0.98662	0.586
P-0027723-T01-IM6	4	0.709	5.436	135.9%	1.501	75.05%	1.1824	0.706
P-0027726-T01-IM6	23	0.588	28.428	123.6%	4.685	81.555%	1.30549	0.471
P-0027731-T01-IM6	22	0.562	28.517	129.623%	4.964	82.733%	1.29979	0.453
P-0027742-T01-IM6	2	0.436	3.572	178.6%	1.301	91.995%	2.23568	0.439
P-0027762-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0027764-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0027811-T01-IM6	3	0.327	5.231	174.367%	1.64	94.685%	2.10698	0.282
P-0027812-T01-IM6	10	0.488	15.558	155.58%	2.763	87.374%	1.7484	0.388
P-0027813-T02-IM6	9	0.469	14.126	156.956%	2.929	88.313%	1.67958	0.394
P-0027817-T03-IM6	5	0.394	8.473	169.46%	2.055	91.902%	2.62411	0.33
P-0027818-T01-IM6	4	0.389	6.921	173.025%	1.844	92.2%	2.057	0.34
P-0027822-T01-IM6	13	0.524	18.761	144.315%	4.093	85.345%	1.76686	0.465
P-0027828-T01-IM6	2	0.102	3.869	193.45%	1.44	101.823%	3.86094	0.042
P-0027832-T01-IM6	10	0.532	15.152	151.52%	2.688	85.002%	1.61977	0.454
P-0027848-T01-IM6	18	0.66	24.036	133.533%	4.22	77.046%	1.20604	0.627
P-0027849-T01-IM6	3	0.197	5.706	190.2%	1.701	98.207%	3.02947	0.103
P-0027853-T01-IM6	4	0.201	7.521	188.025%	1.968	98.4%	2.94094	0.086
P-0027855-T01-IM6	6	0.244	10.755	179.25%	2.416	98.633%	2.74248	0.124
P-0027860-T01-IM6	7	0.378	11.958	170.829%	2.78	92.667%	2.17219	0.305
P-0027930-T01-IM6	13	0.658	15.314	117.8%	2.719	75.411%	1.32733	0.587
P-0027953-T01-IM6	4	0.365	7.132	178.3%	1.867	93.35%	2.67523	0.316
P-0027991-T01-IM6	3	0.174	5.699	189.967%	1.717	99.131%	3.57686	0.084
P-0027996-T01-IM6	2	0.531	3.321	166.05%	1.235	87.328%	1.84338	0.527
P-0028012-T01-IM6	3	0.31	5.464	182.133%	1.647	95.09%	2.44783	0.259
P-0028033-T01-IM6	2	0.374	3.522	176.1%	1.314	92.914%	3.13535	0.349
P-0028081-T01-IM6	9	0.697	10.319	114.656%	2.855	73.716%	0.96012	0.681
P-0028092-T01-IM6	9	0.485	14.361	159.567%	3.156	87.532%	1.87586	0.427
P-0028096-T02-IM6	7	0.535	10.566	150.943%	2.244	84.815%	1.72297	0.483
P-0028111-T01-IM6	7	0.354	12.016	171.657%	2.806	93.533%	2.37167	0.27
P-0028117-T01-IM6	15	0.527	21.102	140.68%	3.504	84.984%	1.49359	0.403
P-0028139-T02-IM6	3	0.208	5.625	187.5%	1.701	98.207%	3.66529	0.131
P-0028145-T01-IM6	8	0.488	12.534	156.675%	2.472	87.398%	1.79894	0.413
P-0028162-T01-IM6	4	0.25	7.284	182.1%	1.948	97.4%	2.92789	0.166
P-0028173-T01-IM6	3	0.286	5.485	182.833%	1.66	95.84%	2.47908	0.228
P-0028175-T02-IM6	11	0.594	16.018	145.618%	3.359	81.468%	1.66005	0.556
P-0028177-T01-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66306	-0.007
P-0028196-T01-IM6	5	0.279	9.064	181.28%	2.151	96.196%	2.58872	0.174
P-0028239-T01-IM6	2	0.246	3.759	187.95%	1.371	96.944%	2.83622	0.201
P-0028242-T01-IM6	5	0.195	9.414	188.28%	2.61	98.649%	2.87186	0.093
P-0028244-T01-IM6	14	0.584	19.534	139.529%	3.634	81.259%	1.41061	0.517
P-0028245-T01-IM6	3	0.133	5.76	192.0%	1.741	100.517%	3.47657	0.037
P-0028252-T01-IM6	1	0.134	1.954	195.4%	0.992	99.2%	3.76385	0.092
P-0028256-T01-IM6	3	0.109	5.838	194.6%	1.739	100.401%	3.66371	-0.024
P-0028272-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0028283-T03-IM6	3	0.207	5.642	188.067%	1.7	98.15%	3.18995	0.127
P-0028287-T01-IM6	1	0.026	1.991	199.1%	1.01	101.0%	5.38732	-0.042
P-0028292-T01-IM6	2	0.206	3.736	186.8%	1.393	98.5%	3.10146	0.16
P-0028295-T01-IM6	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0028320-T01-IM6	18	0.482	26.809	148.939%	5.111	87.653%	1.55877	0.386
P-0028332-T01-IM6	4	0.429	6.995	174.875%	1.827	91.35%	2.25108	0.408
P-0028337-T01-IM6	3	0.475	5.145	171.5%	1.554	89.72%	2.31242	0.466
P-0028377-T01-IM6	2	0.326	3.68	184.0%	1.342	94.894%	2.68041	0.301
P-0028385-T01-IM6	1	0.021	1.993	199.3%	1.011	101.1%	5.6332	-0.049
P-0028391-T02-IM6	3	0.147	5.746	191.533%	1.731	99.939%	3.60064	0.05
P-0028412-T01-IM6	6	0.424	10.525	175.417%	2.583	91.323%	2.12203	0.394
P-0028466-T01-IM6	6	0.134	11.321	188.683%	2.879	101.788%	3.14853	0.009
P-0028486-T02-IM6	4	0.346	7.009	175.225%	1.876	93.8%	2.86563	0.286
P-0028498-T01-IM6	8	0.349	13.52	169.0%	2.664	94.187%	2.3719	0.222
P-0028520-T01-IM6	10	0.354	16.765	167.65%	2.975	94.078%	2.10563	0.188
P-0028529-T01-IM6	2	0.198	3.747	187.35%	1.397	98.783%	3.50373	0.151
P-0028541-T01-IM6	2	0.073	3.928	196.4%	1.431	101.187%	4.04437	-0.014
P-0028554-T01-IM6	8	0.551	12.353	154.412%	2.663	84.211%	1.91077	0.511
P-0028600-T01-IM6	23	0.662	28.841	125.396%	6.66	76.903%	1.25176	0.639
P-0028606-T01-IM6	29	0.65	34.181	117.866%	5.213	76.039%	1.14107	0.538
P-0028609-T01-IM6	3	0.289	5.479	182.633%	1.658	95.725%	2.70711	0.233
P-0028615-T01-IM6	3	0.246	5.633	187.767%	1.679	96.937%	3.16475	0.173
P-0028622-T01-IM6	4	0.137	7.68	192.0%	2.006	100.3%	3.4597	-0.008
P-0028623-T01-IM6	4	0.266	7.037	175.925%	1.963	98.15%	2.24507	0.199
P-0028627-T01-IM6	7	0.323	12.173	173.9%	2.85	95.0%	2.32668	0.233
P-0028694-T01-IM6	1	0.019	1.992	199.2%	1.021	102.1%	5.46328	-0.031
P-0028698-T01-IM6	2	0.105	3.911	195.55%	1.414	99.985%	3.95785	0.009
P-0028699-T01-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0028711-T03-IM6	2	0.18	3.77	188.5%	1.405	99.349%	3.18313	0.129
P-0028712-T01-IM6	25	0.611	32.26	129.04%	4.949	79.247%	1.11664	0.499
P-0028720-T01-IM6	3	0.16	5.761	192.033%	1.717	99.131%	3.28895	0.05
P-0028723-T01-IM6	11	0.529	16.114	146.491%	3.07	85.146%	1.66935	0.454
P-0028743-T01-IM6	7	0.355	11.964	170.914%	2.478	93.66%	2.36014	0.244
P-0028745-T01-IM6	1	0.056	1.981	198.1%	1.005	100.5%	4.63237	-0.005
P-0028746-T01-IM6	1	0.036	1.987	198.7%	1.009	100.9%	5.066	-0.029
P-0028751-T01-IM6	6	0.307	10.501	175.017%	2.344	95.693%	2.48616	0.2
P-0028809-T04-IM6	9	0.354	15.859	176.211%	3.858	93.57%	2.52404	0.284
P-0028838-T04-IM6	5	0.64	7.325	146.5%	2.109	79.713%	1.6817	0.632
P-0028841-T01-IM6	8	0.396	13.697	171.212%	2.905	91.864%	2.29315	0.311
P-0028847-T02-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66236	-0.007
P-0028858-T01-IM6	2	0.107	3.895	194.75%	1.419	100.338%	5.04397	0.028
P-0028865-T02-IM6	1	0.029	1.99	199.0%	1.01	101.0%	5.28015	-0.038
P-0028890-T02-IM6	3	0.183	5.569	185.633%	1.74	100.459%	3.71241	0.118
P-0028893-T01-IM6	10	0.584	13.603	136.03%	2.57	81.271%	1.35345	0.514
P-0028897-T02-IM6	7	0.405	11.825	168.929%	2.419	91.43%	2.11283	0.315
P-0028899-T01-IM6	8	0.312	13.783	172.288%	2.712	95.884%	2.11463	0.171
P-0028901-T01-IM6	1	0.304	1.862	186.2%	0.956	95.6%	2.67719	0.291
P-0028902-T01-IM6	12	0.541	17.684	147.367%	3.151	84.214%	1.64067	0.457
P-0028906-T01-IM6	7	0.523	10.714	153.057%	2.582	86.067%	2.22385	0.487
P-0028916-T02-IM6	21	0.506	27.983	133.252%	5.249	86.293%	1.4726	0.389
P-0028930-T01-IM6	6	0.243	10.879	181.317%	2.753	97.333%	3.09405	0.135
P-0028936-T01-IM6	2	0.296	3.621	181.05%	1.351	95.53%	2.39071	0.262
P-0028938-T01-IM6	2	0.189	3.759	187.95%	1.401	99.066%	2.8217	0.14
P-0028940-T01-IM6	21	0.616	25.709	122.424%	3.944	78.88%	1.30741	0.49
P-0028944-T01-IM6	11	0.435	17.935	163.045%	3.253	90.222%	2.24515	0.323
P-0028945-T01-IM6	2	0.121	3.845	192.25%	1.432	101.258%	3.79588	0.064
P-0028947-T01-IM6	2	0.264	3.742	187.1%	1.364	96.449%	3.06257	0.223
P-0028951-T01-IM6	3	0.441	5.342	178.067%	1.59	91.799%	2.25815	0.455
P-0028958-T01-IM6	1	0.397	1.821	182.1%	0.934	93.4%	2.41077	0.395
P-0028966-T01-IM6	9	0.4	14.846	164.956%	3.049	91.931%	2.08761	0.305
P-0028996-T01-IM6	1	0.128	1.942	194.2%	0.997	99.7%	3.54656	0.092
P-0029016-T01-IM6	2	0.325	3.584	179.2%	1.337	94.54%	2.31885	0.295
P-0029061-T01-IM6	6	0.38	10.08	168.0%	2.617	92.525%	2.35641	0.321
P-0029066-T01-IM6	10	0.534	14.937	149.37%	2.68	84.749%	1.5596	0.454
P-0029112-T01-IM6	3	0.385	5.095	169.833%	1.598	92.261%	3.49769	0.348
P-0029142-T01-IM6	1	0.308	1.893	189.3%	0.961	96.1%	2.92963	0.309
P-0029148-T01-IM6	13	0.52	18.45	141.923%	3.916	85.454%	1.61876	0.452
P-0029152-T01-IM6	4	0.265	7.265	181.625%	1.935	96.75%	2.86282	0.183
P-0029158-T01-IM6	2	0.111	3.858	192.9%	1.436	101.541%	5.69008	0.052
P-0029165-T01-IM6	5	0.418	8.381	167.62%	2.033	90.919%	2.12484	0.36
P-0029174-T01-IM6	5	0.161	9.324	186.48%	2.281	102.009%	3.35126	0.045
P-0029180-T01-IM6	8	0.521	11.792	147.4%	2.711	85.729%	1.61461	0.473
P-0029225-T01-IM6	5	0.635	6.789	135.78%	1.751	78.307%	1.21248	0.613
P-0029294-T01-IM6	19	0.537	27.263	143.489%	4.543	84.361%	1.53542	0.427
P-0029295-T01-IM6	1	0.128	1.942	194.2%	0.997	99.7%	3.54656	0.092
P-0029389-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0029396-T01-IM6	9	0.362	15.104	167.822%	2.808	93.6%	2.0397	0.219
P-0029401-T02-IM6	2	0.256	3.768	188.4%	1.934	96.7%	2.84794	0.237
P-0029402-T01-IM6	7	0.317	11.964	170.914%	2.537	95.89%	2.49279	0.203
P-0029432-T01-IM6	4	0.195	7.294	182.35%	2.028	101.4%	3.25881	0.118
P-0029433-T01-IM6	7	0.604	10.12	144.571%	2.143	80.998%	1.38981	0.572
P-0029439-T01-IM6	11	0.592	14.46	131.455%	3.326	80.667%	1.60273	0.547
P-0029449-T01-IM6	6	0.407	10.223	170.383%	2.24	91.448%	1.9499	0.334
P-0029455-T02-IM6	15	0.541	21.313	142.087%	3.667	84.127%	1.54712	0.439
P-0029472-T01-IM6	1	0.019	1.993	199.3%	1.012	101.2%	5.70858	-0.051
P-0029521-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0029526-T01-IM6	12	0.487	18.187	151.558%	3.027	87.382%	1.88598	0.358
P-0029528-T02-IM6	18	0.643	22.61	125.611%	4.229	77.211%	1.3082	0.589
P-0029532-T04-IM6	6	0.236	10.97	182.833%	2.401	98.02%	2.87543	0.091
P-0029545-T01-IM6	4	0.524	6.104	152.6%	1.709	85.45%	1.96256	0.495
P-0029550-T01-IM6	2	0.249	3.682	184.1%	1.373	97.086%	2.60238	0.208
P-0029559-T01-IM6	7	0.39	11.91	170.143%	2.437	92.11%	2.24469	0.292
P-0029583-T01-IM6	3	0.104	5.82	194.0%	1.752	101.152%	4.09684	-0.005
P-0029585-T01-IM6	11	0.383	17.888	162.618%	3.343	92.718%	2.01609	0.247
P-0029593-T01-IM6	12	0.573	15.303	127.525%	3.067	81.969%	1.29621	0.498
P-0029594-T01-IM6	2	0.202	3.83	191.5%	1.385	97.934%	3.23074	0.143
P-0029608-T01-IM6	14	0.473	20.853	148.95%	3.526	88.15%	1.67237	0.335
P-0029613-T01-IM6	29	0.588	32.472	111.972%	5.553	80.999%	1.09742	0.445
P-0029624-T01-IM6	13	0.279	21.557	165.823%	4.244	97.364%	2.3896	0.1
P-0029625-T01-IM6	10	0.345	16.225	162.25%	3.771	94.275%	1.95211	0.249
P-0029637-T01-IM6	6	0.535	9.6	160.0%	2.107	86.018%	1.89433	0.511
P-0029663-T01-IM6	9	0.275	15.999	177.767%	3.229	97.358%	2.37986	0.132
P-0029738-T01-IM6	3	0.193	5.711	190.367%	1.702	98.265%	3.32048	0.098
P-0029750-T01-IM6	2	0.176	3.775	188.75%	1.407	99.49%	3.91089	0.125
P-0029787-T03-IM6	4	0.315	6.86	171.5%	1.918	95.9%	2.68702	0.255
P-0029798-T01-IM6	5	0.177	9.408	188.16%	2.229	99.684%	3.02117	0.03
P-0029826-T01-IM6	28	0.62	34.206	122.164%	5.551	78.503%	1.11213	0.514
P-0029846-T02-IM6	1	0.039	1.982	198.2%	1.017	101.7%	4.72683	-0.008
P-0029874-T01-IM6	8	0.239	14.621	182.763%	3.096	97.904%	2.67829	0.081
P-0029936-T01-IM6	6	0.282	10.735	178.917%	2.361	96.387%	2.4946	0.159
P-0029943-T01-IM6	8	0.458	12.681	158.512%	2.811	88.892%	2.05091	0.392
P-0029944-T01-IM6	29	0.707	32.628	112.51%	6.326	73.046%	1.06733	0.68
P-0029951-T01-IM6	14	0.573	19.108	136.486%	3.852	82.125%	2.04169	0.512
P-0029969-T01-IM6	12	0.572	17.216	143.467%	3.097	82.771%	1.48608	0.51
P-0029971-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0029977-T01-IM6	19	0.699	22.017	115.879%	3.441	71.75%	1.05909	0.625
P-0029991-T01-IM6	7	0.479	11.414	163.057%	2.634	87.8%	2.06139	0.428
